315559 200 10.000020 Current network file generated by angioadapt
  300.000000  300.000000  500.000000	box dimensions in microns
  15    15    25 	number of tissue points in x,y,z directions
  0.000000			outer bound distance (100. in test case)
  75.000000				max. segment length.  (5. in test case)
   40				nodsegm, max. number of segments per node
  922				total number of segments 
  name type from  to  diam       flow
	1	  4	  1	  2	  7.000000	  59.860676	  0.400000  
	2	  3	  2	  52	  9.923795	  59.860676	  0.400000  
	6	  5	  6	  275	  9.713070	  13.879934	  0.580571  
	7	  5	  275	  216	  8.562503	  7.202652	  0.513647  
	8	  5	  40	  75	  8.747259	  5.300197	  0.568543  
	9	  5	  778	  162	  7.386282	  1.218539	  0.679577  
	12	  5	  52	  13	  3.646271	  4.455722	  0.034144  
	13	  5	  13	  208	  4.322304	  4.455722	  0.034144  
	14	  4	  14	  15	  16.000000	  -59.860676	  0.400000  
	15	  3	  15	  208	  12.283580	  -59.860676	  0.400000  
	17	  5	  673	  270	  11.622828	  -40.422363	  0.436466  
	18	  5	  270	  163	  11.011315	  -27.792839	  0.484894  
	20	  5	  20	  184	  10.077339	  -17.506573	  0.473858  
	21	  5	  21	  72	  8.386263	  -6.600699	  0.419061  
	25	  5	  5	  209	  9.701056	  24.027550	  0.501907  
	27	  5	  184	  400	  8.572864	  -7.866902	  0.439554  
	30	  5	  25	  1828	  3.534578	  -0.007348	  0.623262  
	31	  5	  5	  166	  3.047970	  1.782189	  0.042692  
	32	  5	  75	  33	  6.117235	  2.003031	  0.449293  
	38	  5	  52	  4	  9.908675	  41.858501	  0.471818  
	40	  5	  41	  1021	  5.790376	  0.209995	  0.643279  
	41	  5	  72	  406	  8.037115	  -4.019855	  0.485057  
	45	  5	  33	  46	  6.246758	  2.003031	  0.449293  
	46	  5	  184	  1227	  6.577413	  -3.270941	  0.376048  
	47	  5	  72	  1590	  5.427788	  -1.057706	  0.319969  
	48	  5	  1366	  1753	  3.489260	  -0.129893	  0.006748  
	52	  5	  40	  70	  4.052289	  0.126497	  0.000000  
	62	  5	  46	  63	  5.052101	  1.362890	  0.536033  
	64	  5	  1590	  130	  4.986099	  -0.872524	  0.242646  
	66	  5	  167	  67	  4.317853	  -0.132248	  0.456702  
	68	  5	  52	  69	  7.069716	  13.546453	  0.298420  
	70	  5	  41	  1842	  3.643043	  0.052911	  0.709729  
	74	  5	  209	  166	  4.656238	  4.107687	  0.317522  
	76	  5	  12	  30	  4.250491	  0.033544	  0.586936  
	80	  5	  4	  5	  9.416714	  25.809740	  0.470197  
	83	  5	  63	  83	  5.788177	  1.510416	  0.522716  
	86	  5	  1753	  917	  4.707049	  -0.316095	  0.790333  
	87	  5	  67	  87	  4.312400	  -0.132248	  0.456702  
	89	  5	  69	  112	  7.349722	  13.546453	  0.298420  
	95	  5	  75	  95	  5.164991	  0.770483	  0.464745  
	99	  5	  41	  1103	  5.709033	  0.133635	  0.890099  
	102	  5	  4	  160	  6.385783	  7.325356	  0.424012  
	104	  5	  276	  25	  3.527382	  -0.007348	  0.623262  
	105	  5	  127	  1366	  6.650877	  -1.407453	  0.377432  
	107	  5	  83	  106	  5.355000	  1.195216	  0.600984  
	109	  5	  130	  108	  4.732812	  -0.833693	  0.206713  
	111	  5	  87	  110	  4.281682	  -0.132248	  0.456702  
	114	  5	  70	  1964	  6.274185	  2.045649	  0.561739  
	116	  5	  92	  1104	  7.956598	  3.907957	  0.602302  
	118	  5	  166	  82	  5.465217	  5.889876	  0.234362  
	119	  5	  95	  978	  5.387927	  0.770483	  0.464745  
	122	  5	  4	  121	  6.119174	  6.132093	  0.576005  
	135	  5	  163	  411	  10.296493	  -21.718370	  0.459255  
	137	  5	  271	  134	  5.754045	  5.080713	  0.256948  
	138	  5	  106	  135	  5.404603	  1.195216	  0.600984  
	139	  5	  332	  615	  7.261736	  4.146328	  0.495269  
	140	  5	  108	  654	  4.721430	  -0.833693	  0.206713  
	144	  5	  112	  141	  7.537920	  13.546453	  0.298420  
	145	  5	  1964	  142	  5.500009	  1.067980	  0.546590  
	150	  5	  978	  147	  3.944582	  0.280880	  0.313543  
	152	  5	  1498	  1624	  4.232759	  0.063826	  0.949927  
	155	  5	  160	  152	  5.936205	  3.680612	  0.406730  
	157	  5	  125	  2272	  4.433762	  -0.048208	  0.755874  
	158	  5	  270	  155	  4.714603	  -0.701880	  0.303758  
	159	  5	  127	  156	  6.357166	  -1.066356	  0.448526  
	161	  5	  63	  978	  3.883776	  -0.147526	  0.399689  
	164	  5	  275	  161	  5.120748	  2.137902	  0.621981  
	167	  5	  72	  164	  6.075110	  -1.523138	  0.313694  
	175	  5	  208	  673	  11.815007	  -46.446030	  0.414643  
	176	  5	  209	  6	  9.439330	  13.879934	  0.580571  
	177	  5	  134	  174	  5.772548	  5.080713	  0.256948  
	178	  5	  135	  175	  7.292244	  2.024967	  0.580413  
	180	  5	  654	  884	  4.688727	  -0.833693	  0.206713  
	185	  5	  142	  857	  5.641193	  1.067980	  0.546590  
	189	  5	  82	  271	  6.703670	  6.990379	  0.209633  
	190	  5	  147	  1244	  4.149709	  0.280880	  0.313543  
	193	  5	  121	  190	  5.600584	  3.837880	  0.629812  
	195	  5	  152	  236	  6.199646	  3.680612	  0.406730  
	198	  5	  155	  194	  4.651496	  -0.701880	  0.303758  
	199	  5	  156	  1753	  6.434543	  -1.066356	  0.448526  
	201	  5	  978	  487	  5.058039	  0.342077	  0.616953  
	202	  5	  130	  762	  4.637037	  -0.569419	  0.327771  
	204	  5	  161	  198	  5.368253	  2.137902	  0.621981  
	205	  5	  162	  558	  9.162385	  -1.699502	  0.790256  
	206	  5	  163	  200	  5.491243	  -1.501263	  0.564361  
	211	  5	  163	  204	  5.984200	  -1.610928	  0.694156  
	212	  5	  271	  249	  4.511962	  1.248616	  0.138624  
	222	  5	  2272	  215	  4.403603	  -0.027320	  0.812524  
	223	  5	  216	  40	  8.548246	  5.426693	  0.555290  
	225	  5	  261	  29	  5.701005	  -0.329348	  0.471318  
	227	  5	  174	  220	  5.795014	  5.080713	  0.256948  
	228	  5	  175	  221	  7.202178	  2.024967	  0.580413  
	229	  5	  615	  222	  4.947326	  -2.254925	  0.269027  
	231	  5	  2301	  1369	  7.384599	  -1.377369	  0.586685  
	235	  5	  857	  953	  4.972955	  0.617388	  0.578744  
	243	  5	  190	  234	  5.957854	  3.837880	  0.629812  
	247	  5	  194	  238	  4.592078	  -0.701880	  0.303758  
	248	  5	  1322	  2146	  4.381933	  0.033544	  0.586936  
	251	  5	  198	  438	  5.622955	  2.137902	  0.621981  
	253	  5	  200	  244	  5.472351	  -1.501263	  0.564361  
	254	  5	  164	  364	  5.998167	  -1.282880	  0.327490  
	257	  5	  204	  248	  5.868409	  -1.610928	  0.694156  
	259	  5	  566	  939	  3.579199	  -0.027141	  0.447320  
	261	  5	  208	  252	  8.798704	  -8.958924	  0.506046  
	262	  5	  209	  408	  7.428010	  6.039929	  0.446530  
	263	  5	  160	  254	  5.508376	  3.644744	  0.441464  
