315559 200 10.000020 Current network file generated by angioadapt
  300.000000  300.000000  500.000000	box dimensions in microns
  15    15    25 	number of tissue points in x,y,z directions
  0.000000			outer bound distance (100. in test case)
  75.000000				max. segment length.  (5. in test case)
   40				nodsegm, max. number of segments per node
  1192				total number of segments 
  name type from  to  diam       flow
	1	  4	  1	  2	  7.000000	  33.665215	  0.400000  
	2	  3	  2	  3	  10.905339	  33.665215	  0.400000  
	3	  5	  3	  4	  10.920199	  33.665215	  0.400000  
	4	  5	  4	  5	  10.939871	  33.665215	  0.400000  
	5	  5	  5	  26	  10.952842	  33.665215	  0.400000  
	6	  5	  6	  7	  10.204040	  17.662189	  0.469574  
	7	  5	  7	  569	  10.227028	  16.169249	  0.502462  
	8	  5	  156	  125	  10.280817	  14.925131	  0.534506  
	9	  5	  9	  10	  9.981577	  9.669255	  0.606540  
	14	  4	  14	  15	  16.000000	  -33.665215	  0.400000  
	15	  3	  15	  16	  11.336088	  -33.665215	  0.400000  
	17	  5	  17	  133	  11.365651	  -33.665215	  0.400000  
	18	  5	  18	  75	  10.983853	  -30.946791	  0.402376  
	21	  5	  33	  570	  7.963897	  -5.367889	  0.569493  
	22	  5	  22	  59	  8.740717	  -7.298920	  0.536833  
	23	  5	  865	  28	  7.000337	  -2.539824	  0.481637  
	24	  5	  24	  40	  6.726342	  -2.139479	  0.510652  
	26	  5	  20	  389	  8.849162	  -11.473478	  0.503764  
	27	  5	  28	  24	  6.679752	  -2.139479	  0.510652  
	28	  5	  12	  29	  6.127156	  2.093008	  0.516527  
	34	  5	  28	  48	  5.146873	  -0.400346	  0.326574  
	38	  5	  39	  17	  11.369924	  -33.665215	  0.400000  
	40	  5	  41	  33	  8.397337	  -8.919137	  0.503936  
	41	  5	  29	  42	  5.394403	  1.117985	  0.474621  
	42	  5	  25	  43	  5.737308	  -0.570065	  0.617747  
	45	  5	  33	  747	  6.803720	  -3.551248	  0.404843  
	46	  5	  865	  165	  5.736253	  -1.454779	  0.438046  
	48	  5	  7	  49	  3.798223	  1.492942	  0.113373  
	54	  5	  41	  55	  6.682728	  -2.554342	  0.503164  
	57	  5	  75	  76	  10.463070	  -27.377415	  0.413078  
	58	  5	  59	  865	  6.855877	  -2.922337	  0.519002  
	59	  5	  42	  60	  5.030159	  0.794299	  0.523289  
	64	  5	  165	  1262	  6.769424	  -2.541644	  0.394203  
	65	  5	  48	  66	  3.907891	  -0.388211	  0.206286  
	66	  5	  49	  67	  3.883096	  1.492942	  0.113373  
	68	  5	  10	  1082	  5.881978	  2.095373	  0.460169  
	70	  5	  16	  39	  11.358034	  -33.665215	  0.400000  
	72	  5	  40	  72	  4.651479	  -0.376443	  0.651765  
	73	  5	  55	  73	  6.695895	  -2.554342	  0.503164  
	77	  5	  59	  1190	  7.971588	  -3.683579	  0.592274  
	78	  5	  29	  1522	  6.229982	  1.621767	  0.556227  
	80	  5	  570	  667	  8.696314	  -7.298920	  0.536833  
	85	  5	  64	  85	  4.682843	  -0.983790	  0.530899  
	87	  5	  66	  87	  3.817556	  -0.388211	  0.206286  
	88	  5	  67	  88	  3.967169	  1.492942	  0.113373  
	92	  5	  72	  91	  4.554080	  -0.376443	  0.651765  
	95	  5	  75	  1673	  5.906172	  -1.655624	  0.322968  
	100	  5	  570	  121	  7.190185	  2.578042	  0.402757  
	103	  5	  102	  20	  9.104843	  -15.323093	  0.455698  
	108	  5	  85	  107	  4.556261	  -0.983790	  0.530899  
	109	  5	  648	  395	  5.571115	  -0.548181	  0.618759  
	111	  5	  88	  110	  4.041675	  1.492942	  0.113373  
	114	  5	  91	  113	  3.470955	  -0.236506	  0.782437  
	115	  5	  92	  114	  5.124970	  -0.847384	  0.464872  
	121	  5	  156	  267	  3.397589	  1.244117	  0.118048  
	123	  5	  26	  396	  8.116273	  10.361274	  0.327229  
	127	  5	  12	  336	  6.074422	  -2.093008	  0.516527  
	128	  5	  102	  330	  4.484915	  -0.290311	  0.338901  
	132	  5	  75	  131	  6.362975	  -1.913750	  0.317972  
	134	  5	  133	  18	  11.002469	  -30.946791	  0.402376  
	135	  5	  26	  6	  10.475633	  23.303942	  0.432355  
	136	  5	  849	  1585	  3.245692	  -0.174577	  0.720516  
	140	  5	  107	  139	  4.432978	  -0.983790	  0.530899  
	143	  5	  110	  142	  4.115671	  1.492942	  0.113373  
	146	  5	  113	  145	  4.572169	  -0.545179	  0.784411  
	151	  5	  118	  150	  7.027200	  -1.650075	  0.619400  
	155	  5	  396	  153	  7.879111	  8.097973	  0.364437  
	160	  5	  330	  157	  4.382514	  -0.290311	  0.338901  
	161	  5	  40	  1180	  5.376341	  -0.656743	  0.333526  
	164	  5	  131	  161	  6.369073	  -1.913750	  0.317972  
	166	  5	  133	  163	  6.693200	  -2.718425	  0.372954  
	168	  5	  25	  40	  5.705966	  0.570065	  0.617747  
	171	  5	  73	  167	  6.762789	  1.652609	  0.347069  
	174	  5	  76	  170	  8.266490	  -8.327702	  0.350776  
	175	  5	  87	  171	  3.727695	  -0.388211	  0.206286  
	177	  5	  652	  1576	  3.946259	  -0.270126	  0.437555  
	180	  5	  139	  176	  4.318224	  -0.983790	  0.530899  
	183	  5	  142	  179	  4.191517	  1.492942	  0.113373  
	184	  5	  274	  180	  4.428504	  0.614095	  0.395992  
	186	  5	  145	  182	  5.624806	  -0.894520	  0.735406  
	187	  5	  651	  183	  3.918398	  -0.687894	  0.364131  
	191	  5	  150	  187	  6.027261	  -0.736202	  0.571062  
	192	  5	  119	  1505	  3.631579	  -0.324147	  0.588930  
	194	  5	  153	  190	  5.501577	  2.921150	  0.313207  
	198	  5	  157	  193	  4.255701	  -0.290311	  0.338901  
	201	  5	  1547	  196	  3.243463	  0.328300	  0.079030  
	202	  5	  161	  197	  6.368642	  -1.913750	  0.317972  
	204	  5	  163	  479	  6.675047	  -2.718425	  0.372954  
	206	  5	  165	  1085	  5.659387	  1.086865	  0.335519  
	207	  5	  43	  202	  3.347880	  -0.099253	  0.588056  
	208	  5	  167	  203	  5.450652	  0.713041	  0.314610  
	211	  5	  170	  276	  8.297318	  -8.327702	  0.350776  
	212	  5	  171	  207	  3.630151	  -0.388211	  0.206286  
	213	  5	  76	  208	  5.344616	  -0.751233	  0.619865  
	215	  5	  1673	  210	  5.011505	  -0.967730	  0.293708  
	225	  5	  272	  102	  9.232368	  -15.613404	  0.453526  
	229	  5	  176	  223	  4.204592	  -0.983790	  0.530899  
	232	  5	  179	  226	  4.270226	  1.492942	  0.113373  
	233	  5	  180	  227	  4.516684	  0.614095	  0.395992  
	239	  5	  187	  232	  5.703228	  -0.558915	  0.541033  
	240	  5	  188	  233	  4.053707	  0.260296	  0.754415  
	242	  5	  190	  235	  5.567595	  2.921150	  0.313207  
	243	  5	  191	  633	  4.369434	  -1.355388	  0.340886  
	245	  5	  193	  435	  4.006462	  -0.290311	  0.338901  
	249	  5	  197	  242	  6.364363	  -1.913750	  0.317972  
	253	  5	  1085	  246	  6.350327	  2.138438	  0.367759  
	254	  5	  202	  956	  4.983710	  -0.460522	  0.775309  
	255	  5	  203	  248	  5.448406	  0.713041	  0.314610  
	259	  5	  207	  252	  3.501540	  -0.388211	  0.206286  
	260	  5	  208	  253	  5.257982	  -0.751233	  0.619865  
	261	  5	  42	  1273	  3.134316	  0.323687	  0.355196  
	262	  5	  210	  480	  4.765303	  -0.363887	  0.383582  
	265	  5	  183	  1131	  3.709609	  -0.687894	  0.364131  
	270	  5	  336	  262	  3.720834	  0.524366	  0.551949  
	271	  5	  20	  263	  6.644866	  -3.849614	  0.312439  
	272	  5	  59	  264	  4.940508	  -0.693005	  0.317335  
	283	  5	  153	  275	  7.124424	  5.176822	  0.393345  
	285	  5	  1576	  1593	  3.693352	  -0.270126	  0.437555  
	288	  5	  223	  656	  4.080207	  -0.983790	  0.530899  
	289	  5	  196	  281	  3.000324	  0.416867	  0.208622  
	291	  5	  226	  283	  4.335428	  1.492942	  0.113373  
	292	  5	  227	  284	  4.600025	  0.614095	  0.395992  
	297	  5	  232	  650	  5.744759	  -0.558915	  0.541033  
	298	  5	  233	  290	  3.774877	  -0.181493	  0.497278  
	301	  5	  633	  293	  4.874140	  -2.133812	  0.301256  
	304	  5	  476	  296	  4.485053	  0.370728	  0.609990  
	306	  5	  196	  1468	  3.782772	  0.401363	  0.369949  
	307	  5	  242	  299	  6.355539	  -1.913750	  0.317972  
	309	  5	  479	  301	  5.294875	  -0.781281	  0.257733  
	311	  5	  246	  660	  6.297711	  2.138438	  0.367759  
	312	  5	  956	  304	  4.531139	  -0.324920	  0.799106  
	313	  5	  248	  305	  3.605867	  -0.646808	  0.135849  
	314	  5	  759	  306	  3.801979	  -0.273660	  0.204953  
	316	  5	  276	  308	  6.795621	  -2.796556	  0.300928  
	317	  5	  252	  309	  4.174251	  0.692837	  0.351893  
	318	  5	  253	  310	  5.155209	  -0.751233	  0.619865  
	319	  5	  254	  311	  3.517229	  0.323687	  0.355196  
	322	  5	  1131	  314	  3.516921	  -0.687894	  0.364131  
	326	  5	  262	  908	  3.951175	  0.524366	  0.551949  
	327	  5	  263	  319	  5.599499	  -1.323128	  0.264894  
	328	  5	  264	  320	  4.920430	  -0.693005	  0.317335  
	329	  5	  121	  73	  7.157549	  2.578042	  0.402757  
	331	  5	  267	  322	  3.565625	  1.244117	  0.118048  
	333	  5	  270	  324	  3.981343	  0.324147	  0.588930  
	334	  5	  271	  325	  5.533521	  -0.473689	  0.606981  
	335	  5	  272	  76	  9.515098	  18.298481	  0.432943  
	337	  5	  274	  327	  4.341696	  -0.614095	  0.395992  
	338	  5	  275	  328	  7.153618	  5.176822	  0.393345  
	339	  5	  276	  329	  7.811663	  -5.531146	  0.375979  
	341	  5	  263	  655	  6.212861	  -2.526486	  0.337339  
	344	  5	  73	  92	  5.187107	  -0.847384	  0.464872  
	347	  5	  1593	  337	  6.493199	  1.228654	  0.722623  
	351	  5	  281	  341	  3.202002	  0.416867	  0.208622  
	353	  5	  283	  343	  4.388999	  1.492942	  0.113373  
	354	  5	  284	  344	  4.677828	  0.614095	  0.395992  
	360	  5	  290	  1283	  3.495461	  -0.181493	  0.497278  
	361	  5	  854	  350	  4.264637	  -0.560398	  0.251811  
	364	  5	  294	  353	  3.579786	  -0.878176	  0.106233  
	366	  5	  296	  355	  4.621113	  0.370728	  0.609990  
	367	  5	  1164	  356	  4.574440	  0.410980	  0.539491  
	371	  5	  301	  359	  5.196294	  -0.781281	  0.257733  
	373	  5	  660	  361	  5.561640	  -0.774883	  0.324415  
	374	  5	  304	  362	  4.338571	  -0.324920	  0.799106  
	376	  5	  306	  364	  3.687411	  -0.273660	  0.204953  
	377	  5	  912	  432	  5.508119	  -1.422855	  0.603557  
	378	  5	  308	  366	  4.579437	  -0.597309	  0.098772  
	379	  5	  309	  367	  4.269114	  0.692837	  0.351893  
	380	  5	  310	  368	  5.038970	  -0.751233	  0.619865  
	381	  5	  311	  369	  4.965051	  0.561395	  0.392530  
	385	  5	  315	  373	  3.400846	  -0.273660	  0.204953  
