315174 145 7.250010 Current network file generated by angioadapt
  300.000000  300.000000  500.000000	box dimensions in microns
  15    15    25 	number of tissue points in x,y,z directions
  0.000000			outer bound distance (100. in test case)
  75.000000				max. segment length.  (5. in test case)
   40				nodsegm, max. number of segments per node
  1206				total number of segments 
  name type from  to  diam       flow
	1	  4	  1	  2	  7.000000	  33.735546	  0.400000  
	2	  3	  2	  3	  10.913082	  33.735546	  0.400000  
	3	  5	  3	  4	  10.927925	  33.735546	  0.400000  
	4	  5	  4	  5	  10.947560	  33.735546	  0.400000  
	5	  5	  5	  26	  10.960507	  33.735546	  0.400000  
	6	  5	  6	  7	  10.206510	  17.676296	  0.469652  
	7	  5	  7	  569	  10.230521	  16.197071	  0.502418  
	8	  5	  156	  125	  10.284626	  14.954574	  0.534420  
	9	  5	  9	  10	  10.000387	  9.772338	  0.606831  
	14	  4	  14	  15	  16.000000	  -33.735546	  0.400000  
	15	  3	  15	  16	  11.345539	  -33.735546	  0.400000  
	17	  5	  17	  133	  11.375771	  -33.735546	  0.400000  
	18	  5	  18	  75	  10.995521	  -31.049860	  0.402301  
	21	  5	  33	  570	  7.887296	  -5.200521	  0.564672  
	22	  5	  22	  59	  8.715057	  -7.251616	  0.533536  
	23	  5	  865	  28	  7.010690	  -2.547741	  0.477848  
	24	  5	  24	  40	  6.719295	  -2.139471	  0.506125  
	26	  5	  20	  389	  8.805816	  -11.479323	  0.491810  
	27	  5	  28	  24	  6.673422	  -2.139471	  0.506125  
	28	  5	  12	  29	  6.043743	  1.964062	  0.490960  
	34	  5	  28	  48	  5.173092	  -0.408270	  0.329668  
	38	  5	  39	  17	  11.379810	  -33.735546	  0.400000  
	40	  5	  41	  33	  8.314930	  -8.726014	  0.499553  
	41	  5	  29	  42	  5.412927	  1.126956	  0.472761  
	42	  5	  25	  43	  5.772909	  -0.567744	  0.630222  
	45	  5	  33	  747	  6.783797	  -3.525493	  0.403494  
	46	  5	  865	  165	  5.803316	  -1.476991	  0.469635  
	48	  5	  7	  49	  3.783395	  1.479226	  0.110879  
	54	  5	  41	  55	  6.672071	  -2.562251	  0.502113  
	57	  5	  75	  76	  10.476285	  -27.519402	  0.412785  
	58	  5	  59	  865	  6.813909	  -2.835450	  0.523482  
	59	  5	  42	  60	  5.042888	  0.797506	  0.520707  
	64	  5	  165	  1262	  6.848376	  -2.567009	  0.425526  
	65	  5	  48	  66	  3.875237	  -0.381621	  0.202053  
	66	  5	  49	  67	  3.868652	  1.479226	  0.110879  
	68	  5	  10	  1082	  6.013194	  2.326321	  0.485111  
	70	  5	  16	  39	  11.367756	  -33.735546	  0.400000  
	72	  5	  40	  72	  4.597722	  -0.356240	  0.614797  
	73	  5	  55	  73	  6.686590	  -2.562251	  0.502113  
	77	  5	  59	  1190	  7.950466	  -3.733441	  0.580943  
	78	  5	  29	  1522	  6.264308	  1.634201	  0.554740  
	80	  5	  570	  667	  8.668754	  -7.251616	  0.533536  
	85	  5	  64	  85	  4.670610	  -0.971332	  0.526662  
	87	  5	  66	  87	  3.781687	  -0.381621	  0.202053  
	88	  5	  67	  88	  3.953048	  1.479226	  0.110879  
	92	  5	  72	  91	  4.496911	  -0.356240	  0.614797  
	95	  5	  75	  1673	  5.909345	  -1.641939	  0.325380  
	100	  5	  570	  121	  7.258963	  2.689964	  0.410378  
	103	  5	  102	  20	  9.107757	  -15.362827	  0.454373  
	108	  5	  85	  107	  4.544054	  -0.971332	  0.526662  
	109	  5	  648	  395	  5.653304	  -0.603575	  0.711567  
	111	  5	  88	  110	  4.027790	  1.479226	  0.110879  
	114	  5	  91	  113	  3.364579	  -0.191774	  0.727588  
	115	  5	  92	  114	  5.107117	  -0.846517	  0.458730  
	121	  5	  156	  267	  3.393908	  1.242497	  0.117242  
	123	  5	  26	  396	  8.145340	  10.432231	  0.327760  
	127	  5	  12	  336	  5.990402	  -1.964062	  0.490960  
	128	  5	  102	  330	  4.475049	  -0.289204	  0.333942  
	132	  5	  75	  131	  6.352823	  -1.888521	  0.316407  
	134	  5	  133	  18	  11.014006	  -31.049860	  0.402301  
	135	  5	  26	  6	  10.475674	  23.303314	  0.432340  
	136	  5	  849	  1585	  3.234579	  -0.172308	  0.717632  
	140	  5	  107	  139	  4.420589	  -0.971332	  0.526662  
	143	  5	  110	  142	  4.101971	  1.479226	  0.110879  
	146	  5	  113	  145	  4.621734	  -0.525702	  0.768082  
	151	  5	  118	  150	  7.039616	  -1.710583	  0.591220  
	155	  5	  396	  153	  7.912635	  8.170454	  0.364905  
	160	  5	  330	  157	  4.373145	  -0.289204	  0.333942  
	161	  5	  40	  1180	  5.337779	  -0.657101	  0.328926  
	164	  5	  131	  161	  6.359365	  -1.888521	  0.316407  
	166	  5	  133	  163	  6.689406	  -2.685686	  0.373401  
	168	  5	  25	  40	  5.738930	  0.567744	  0.630222  
	171	  5	  73	  167	  6.853889	  1.741567	  0.357510  
	174	  5	  76	  170	  8.274836	  -8.358396	  0.351599  
	175	  5	  87	  171	  3.688786	  -0.381621	  0.202053  
	177	  5	  652	  1576	  3.947964	  -0.269286	  0.439765  
	180	  5	  139	  176	  4.305511	  -0.971332	  0.526662  
	183	  5	  142	  179	  4.177955	  1.479226	  0.110879  
	184	  5	  274	  180	  4.410439	  0.609051	  0.393771  
	186	  5	  145	  182	  5.529180	  -0.826180	  0.714293  
	187	  5	  651	  183	  3.922113	  -0.688914	  0.365262  
	191	  5	  150	  187	  6.048375	  -0.754750	  0.542408  
	192	  5	  119	  1505	  3.642193	  -0.324787	  0.586795  
	194	  5	  153	  190	  5.505838	  2.923768	  0.312726  
	198	  5	  157	  193	  4.246964	  -0.289204	  0.333942  
	201	  5	  1547	  196	  3.551393	  0.435049	  0.149708  
	202	  5	  161	  197	  6.359371	  -1.888521	  0.316407  
	204	  5	  163	  479	  6.671773	  -2.685686	  0.373401  
