315377 174 8.700015 Current network file generated by angioadapt
  300.000000  300.000000  500.000000	box dimensions in microns
  15    15    25 	number of tissue points in x,y,z directions
  0.000000			outer bound distance (100. in test case)
  75.000000				max. segment length.  (5. in test case)
   40				nodsegm, max. number of segments per node
  1200				total number of segments 
  name type from  to  diam       flow
	1	  4	  1	  2	  7.000000	  33.719978	  0.400000  
	2	  3	  2	  3	  10.909710	  33.719978	  0.400000  
	3	  5	  3	  4	  10.924546	  33.719978	  0.400000  
	4	  5	  4	  5	  10.944190	  33.719978	  0.400000  
	5	  5	  5	  26	  10.957145	  33.719978	  0.400000  
	6	  5	  6	  7	  10.208751	  17.684814	  0.469521  
	7	  5	  7	  569	  10.232076	  16.194857	  0.502357  
	8	  5	  156	  125	  10.286012	  14.951056	  0.534365  
	9	  5	  9	  10	  9.992137	  9.717654	  0.606480  
	14	  4	  14	  15	  16.000000	  -33.719978	  0.400000  
	15	  3	  15	  16	  11.341266	  -33.719978	  0.400000  
	17	  5	  17	  133	  11.371148	  -33.719978	  0.400000  
	18	  5	  18	  75	  10.989611	  -31.011440	  0.402265  
	21	  5	  33	  570	  7.916841	  -5.242284	  0.568008  
	22	  5	  22	  59	  8.722907	  -7.228547	  0.536406  
	23	  5	  865	  28	  7.004308	  -2.535968	  0.480451  
	24	  5	  24	  40	  6.722810	  -2.133714	  0.509047  
	26	  5	  20	  389	  8.822582	  -11.292883	  0.501365  
	27	  5	  28	  24	  6.676929	  -2.133714	  0.509047  
	28	  5	  12	  29	  6.082215	  2.033968	  0.507319  
	34	  5	  28	  48	  5.138061	  -0.402255	  0.328766  
	38	  5	  39	  17	  11.375306	  -33.719978	  0.400000  
	40	  5	  41	  33	  8.336965	  -8.763120	  0.500978  
	41	  5	  29	  42	  5.399704	  1.119891	  0.474336  
	42	  5	  25	  43	  5.745479	  -0.569012	  0.627185  
	45	  5	  33	  747	  6.779897	  -3.520835	  0.401175  
	46	  5	  865	  165	  5.812472	  -1.504560	  0.447810  
	48	  5	  7	  49	  3.795797	  1.489958	  0.112615  
	54	  5	  41	  55	  6.660613	  -2.529764	  0.502706  
	57	  5	  75	  76	  10.468463	  -27.453510	  0.412728  
	58	  5	  59	  865	  6.826110	  -2.869396	  0.518160  
	59	  5	  42	  60	  5.033074	  0.794387	  0.522710  
	64	  5	  165	  1262	  6.842815	  -2.602468	  0.402847  
	65	  5	  48	  66	  3.889474	  -0.383720	  0.202324  
	66	  5	  49	  67	  3.880759	  1.489958	  0.112615  
	68	  5	  10	  1082	  5.925092	  2.136961	  0.464073  
	70	  5	  16	  39	  11.363317	  -33.719978	  0.400000  
	72	  5	  40	  72	  4.621500	  -0.367103	  0.636810  
	73	  5	  55	  73	  6.674561	  -2.529764	  0.502706  
	77	  5	  59	  1190	  7.967480	  -3.674276	  0.591924  
	78	  5	  29	  1522	  6.241520	  1.625464	  0.556521  
	80	  5	  570	  667	  8.677402	  -7.228547	  0.536406  
	85	  5	  64	  85	  4.674896	  -0.974028	  0.528109  
	87	  5	  66	  87	  3.797355	  -0.383720	  0.202324  
